city,job_title,company,salary,location,experience,education,industry,salary_numeric,edu_code,exp_code
武汉,财务共享中心-数据分析岗（央企）,华润置地（武汉）数据咨询服务有限公司,1-1.5万·15薪,武汉,1-3年,本科,人力资源服务丨财务/审计/税务,15.625,2.0,2.0
武汉,Python智能体开发工程师,武汉丽合智造生物科技有限公司,6千-1万,武汉,1-3年,本科,制药/生物工程,8.0,2.0,2.0
武汉,AI前线部署工程师（FDE）,湖北连邦云创科技有限公司,8千-1.5万,武汉,1-3年,本科,企业服务,11.5,2.0,2.0
武汉,T3-金融代码评测,武汉热热数据科技有限公司,6-8千,武汉,1-3年,本科,人工智能,7.0,2.0,2.0
武汉,Python开发工程师,武汉戎信科技有限责任公司,5千-1万,武汉,1-3年,大专,计算机软件,7.5,1.0,2.0
武汉,XMC-Agent开发主任工程师,武汉新芯集成电路股份有限公司,2-4万·15薪,武汉,1-3年,本科,电子/半导体/集成电路,37.5,2.0,2.0
武汉,高级应用开发工程师,武汉颐思谱科技有限公司,2.5-3.5万·14薪,武汉,1-3年,硕士,电子/半导体/集成电路,35.0,3.0,2.0
武汉,数据分析师,湖北全宇能源有限公司,1-1.5万,武汉,1-3年,大专,计算机软件,12.5,1.0,2.0
武汉,数据分析师,九州通医药集团股份有限公司,7-9千·13薪,武汉,1-3年,本科,制药/生物工程,8.666666666666666,2.0,2.0
武汉,数据分析岗,九州通医药集团股份有限公司,9千-1.2万,武汉,1-3年,本科,制药/生物工程,10.5,2.0,2.0
武汉,AI应用开发工程师（Python/RPA/大模型方向）,湖北三丰智能装备有限公司,1.2-1.8万·13薪,武汉,1-3年,本科,机械/设备/重工,16.25,2.0,2.0
武汉,数产集团AI产品经理(J14699),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,数产集团算法研究岗(J14700),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,高级软件工程师（python开发）,罗辑技术（武汉）有限公司,6-11.5万/年,武汉,无经验,本科,制药/生物工程丨医疗设备/器械丨仪器仪表/工业自动化,7.291666666666667,2.0,1.0
武汉,高级分析师,武汉光谷创投私募基金管理有限公司,6千-1.2万,武汉,无经验,本科,基金,9.0,2.0,1.0
武汉,S电力交易统计分析专责,武汉大华红亚科技有限公司,7-8千,武汉,1-3年,本科,仪器仪表/工业自动化,7.5,2.0,2.0
武汉,信息科技部数据管理岗,宏泰新航金融租赁有限公司,1.2-2万,武汉,1-3年,本科,投资/融资,16.0,2.0,2.0
武汉,数据策略工程师,东风汽车集团股份有限公司,1.5-2.5万,武汉,1-3年,本科,汽车研发/制造,20.0,2.0,2.0
武汉,数据部主管,湖北恒安芙林药业股份有限公司,1-1.5万·13薪,武汉,1-3年,本科,制药/生物工程,13.541666666666666,2.0,2.0
武汉,数据安全工程师,赫盾数（上海）信息科技有限公司,1.2-1.8万,武汉,1-3年,本科,网络/信息安全丨企业服务丨计算机软件,15.0,2.0,2.0
武汉,数据开发工程师,武汉钧维电子信息有限公司,1-1.6万·13薪,武汉,1-3年,本科,计算机软件,14.083333333333334,2.0,2.0
武汉,数据管理专员,武汉创力数码软件科技有限公司,6.5-8千,武汉,1-3年,大专,计算机软件,7.25,1.0,2.0
武汉,财务分析数据专家,远大医药（中国）有限公司,1.5-2万·15薪,武汉,3-5年,硕士,制药/生物工程,21.875,3.0,3.0
武汉,智驾大数据挖掘-奕派科技,东风汽车集团股份有限公司,1.5-2.5万,武汉,1-3年,本科,汽车研发/制造,20.0,2.0,2.0
武汉,大数据开发工程师,武汉英之略科技有限公司,9千-1.2万·13薪,武汉,1-3年,本科,计算机软件,11.375,2.0,2.0
武汉,高级中心化数据监察员,上海世和弘翼医学临床研究有限公司,1.2-1.8万,武汉,1-3年,本科,制药/生物工程丨医疗/护理/卫生丨财务/审计/税务,15.0,2.0,2.0
武汉,统计编程主管-临床（武汉）,上海盛迪医药有限公司,2-2.5万,武汉,3-5年,本科,制药/生物工程,22.5,2.0,3.0
武汉,大数据开发工程师,东风卓联汽车服务有限公司数智科技分公司,1.5-2.5万,武汉,1-3年,本科,计算机软件,20.0,2.0,2.0
武汉,信息化数据工程师 (MJ000285),武汉光安伦光电技术有限公司,1.5-3万·13薪,武汉,1-3年,本科,电子/半导体/集成电路,24.375,2.0,2.0
武汉,市场分析师,成都众鑫达人力资源有限公司,1.3-1.4万·13薪,武汉,无经验,大专,人工智能丨网络/信息安全,14.625,1.0,1.0
武汉,退役光伏板回收研发工程师,武汉天源集团股份有限公司,1.2-2万,武汉,1-3年,硕士,新能源,16.0,3.0,2.0
武汉,Java大数据工程师（五险一金),奥博尔工程技术（上海）有限公司,1-1.8万,武汉,1-3年,本科,电气/电力/水利,14.0,2.0,2.0
武汉,Java大数据工程师（五险一金),景元天泽智能科技（湖北）有限公司,1-1.6万,武汉,1-3年,本科,网络/信息安全丨计算机服务丨计算机软件,13.0,2.0,2.0
武汉,信息化数据工程师 (MJ000285),武汉光安伦光电技术有限公司,1.5-3万·13薪,武汉,1-3年,本科,电子/半导体/集成电路,24.375,2.0,2.0
武汉,抗体研发工程师,武汉生之源生物科技股份有限公司,8千-1.3万,武汉,1-3年,硕士,制药/生物工程,10.5,3.0,2.0
武汉,软件开发工程师,武汉电擎未来科技有限公司,1.8-2.4万·13薪,武汉,1-3年,本科,计算机服务,22.75,2.0,2.0
武汉,IT,广东红海联动信息科技有限公司,9千-1.2万·13薪,武汉,1-3年,大专,汽车零部件丨汽车研发/制造丨机械/设备/重工,11.375,1.0,2.0
武汉,智能制造开发工程师(J18603),武汉迈瑞科技有限公司,1.3-2.3万·15薪,武汉,3-5年,本科,医疗设备/器械,22.5,2.0,3.0
武汉,IE工程师（成本）,深圳宝龙达信息技术股份有限公司,8千-1.6万·14薪,武汉,1-3年,本科,消费电子产品丨电子/半导体/集成电路,14.0,2.0,2.0
武汉,数据开发工程师-武汉,京北方信息技术股份有限公司,1-1.3万,武汉,1-3年,本科,银行丨计算机软件,11.5,2.0,2.0
武汉,数据开发工程师,深圳市南电云商有限公司,9千-1.8万,武汉,3-5年,大专,计算机软件丨人工智能丨计算机服务,13.5,1.0,3.0
武汉,数据开发工程师,武汉钧维电子信息有限公司,1-1.6万·13薪,武汉,1-3年,本科,计算机软件,14.083333333333334,2.0,2.0
武汉,测绘内业数据工程师,武汉华中国土科技有限公司,4-8千,武汉,无经验,大专,计算机服务,6.0,1.0,1.0
武汉,资深上位机工程师,江苏芯长征微电子集团股份有限公司,2-3.5万·14薪,武汉,3-5年,本科,电子/半导体/集成电路,32.083333333333336,2.0,3.0
武汉,测试工程师,武汉电擎未来科技有限公司,1.3-1.6万·13薪,武汉,1-3年,本科,计算机服务,15.708333333333336,2.0,2.0
武汉,桌面运维工程师,南京北清智能科技有限公司,7.5-9.5千,武汉,1-3年,大专,机械/设备/重工,8.5,1.0,2.0
武汉,材料研发工程师,华曦未来新材料（武汉）有限公司,1.2-1.8万,武汉,3-5年,硕士,电子/半导体/集成电路,15.0,3.0,3.0
武汉,质量管理体系工程师,宁波芯丰精密科技有限公司,8千-1万·13薪,武汉,1-3年,本科,机械/设备/重工丨电子/半导体/集成电路丨仪器仪表/工业自动化,9.75,2.0,2.0
武汉,质量体系工程师,宁波芯丰精密科技有限公司,8千-1.2万,武汉,1-3年,本科,机械/设备/重工丨电子/半导体/集成电路丨仪器仪表/工业自动化,10.0,2.0,2.0
武汉,电气工程师,武汉电擎未来科技有限公司,1.4-1.6万·13薪,武汉,1-3年,本科,计算机服务,16.25,2.0,2.0
武汉,质量体系工程师,宁波芯丰精密科技有限公司,8千-1.2万,武汉,1-3年,本科,机械/设备/重工丨电子/半导体/集成电路丨仪器仪表/工业自动化,10.0,2.0,2.0
武汉,光学工程师,武汉市莫雷光电科技有限公司,1-1.5万,武汉,1-3年,本科,电子/半导体/集成电路,12.5,2.0,2.0
武汉,资深电气工程师,江苏芯长征微电子集团股份有限公司,2.5-3.5万·15薪,武汉,3-5年,硕士,电子/半导体/集成电路,37.5,3.0,3.0
武汉,硬件工程师,武汉电擎未来科技有限公司,1.8-2.4万·13薪,武汉,1-3年,本科,计算机服务,22.75,2.0,2.0
武汉,XMC-硅光器件主任工程师（D）(J11442),武汉新芯集成电路股份有限公司,2-3.5万·15薪,武汉,3-5年,硕士,电子/半导体/集成电路,34.375,3.0,3.0
武汉,研发项目工程师,宁波芯丰精密科技有限公司,1-1.5万·13薪,武汉,1-3年,本科,机械/设备/重工丨电子/半导体/集成电路丨仪器仪表/工业自动化,13.541666666666666,2.0,2.0
武汉,骨架试验工程师 （江夏何家湖工业园）,武汉中人瑞众汽车零部件产业有限公司,1-1.2万·13薪,武汉,1-3年,大专,汽车研发/制造丨汽车零部件,11.916666666666666,1.0,2.0
武汉,质量工程师,武汉钧达汽车饰件有限公司,6-7.5千,武汉,1-3年,本科,汽车零配件,6.75,2.0,2.0
武汉,TGV研发工程师,武汉瑞森联科技有限公司,1.5-2万·14薪,武汉,1-3年,本科,仪器仪表/工业自动化丨机械/设备/重工,20.416666666666668,2.0,2.0
武汉,数产集团算法研究岗(J14700),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,pqe过程质量管理工程师,武汉华工正源光子技术有限公司,8千-1.5万,武汉,1-3年,本科,汽车研发/制造,11.5,2.0,2.0
武汉,（铁锂）材料高级研发工程师,武汉瑞科美新能源有限责任公司,1-2万·13薪,武汉,5-10年,本科,新能源,16.25,2.0,4.0
武汉,注塑调机 /工艺8-10K,武汉硕冠塑料有限公司,8千-1万·13薪,武汉,1-3年,中技/中专,原材料和加工,9.75,2.0,2.0
武汉,检验科仪器硬件工程师(J11796),武汉艾迪康医学检验所有限公司,5-6千,武汉,1-3年,大专,医疗设备/器械,5.5,1.0,2.0
武汉,大模型算法应用工程师,武汉微创光电股份有限公司,2.1-2.5万·13薪,武汉,1-3年,本科,计算机软件,24.916666666666668,2.0,2.0
武汉,高级研发工程师（装备）,武汉瑞科美新能源有限责任公司,1-2万·13薪,武汉,1-3年,本科,新能源,16.25,2.0,2.0
武汉,结构设计师/工程师,湖北卫蓝新能源科技有限公司,7千-1.1万·13薪,武汉,1-3年,大专,新能源,9.75,1.0,2.0
武汉,结构工程师,武汉电擎未来科技有限公司,1.6-2万·13薪,武汉,1-3年,本科,计算机服务,19.5,2.0,2.0
武汉,光伏电气设计师,湖北卫蓝新能源科技有限公司,7千-1.1万,武汉,1-3年,大专,新能源,9.0,1.0,2.0
武汉,机器学习工程师（物理仿真）,上海索辰信息科技股份有限公司,2-3.5万·14薪,武汉,无经验,硕士,人工智能,32.083333333333336,3.0,1.0
武汉,机器视觉调试工程师,武汉东智科技股份有限公司,7千-1.2万,武汉,1-3年,大专,计算机软件丨人工智能丨云计算/大数据,9.5,1.0,2.0
武汉,智能制造开发工程师(J18603),武汉迈瑞科技有限公司,1.3-2.3万·15薪,武汉,3-5年,本科,医疗设备/器械,22.5,2.0,3.0
武汉,机器人应用开发工程师,武汉中科创新技术股份有限公司,1-2万,武汉,1-3年,本科,机械/设备/重工,15.0,2.0,2.0
武汉,机器人控制工程师,武汉锂鑫科技股份有限公司,1-1.5万,武汉,1-3年,本科,机械/设备/重工丨仪器仪表/工业自动化,12.5,2.0,2.0
武汉,ROS机器人开发,武汉手智创新科技有限公司,1.5-3万,武汉,1-3年,本科,计算机服务,22.5,2.0,2.0
武汉,工业机器人工程师,先惠自动化技术（武汉）有限责任公司,9千-1.4万,武汉,3-5年,本科,机械/设备/重工,11.5,2.0,3.0
武汉,机器人工程师（双休、五险一金）,武汉德宝装备股份有限公司,6千-1.2万,武汉,1-3年,本科,机械/设备/重工,9.0,2.0,2.0
武汉,ros机器人工程师,武汉汉立制冷科技股份有限公司,1.5-3万·14薪,武汉,3-5年,本科,仪器仪表/工业自动化,26.25,2.0,3.0
武汉,管道机器人编程工程师,武汉圣禹智慧生态环保股份有限公司,1-1.5万,武汉,5-10年,本科,环保,12.5,2.0,4.0
武汉,机器人人工智能工程师,盛视科技股份有限公司,2-4万,武汉,1-3年,硕士,人工智能,30.0,3.0,2.0
武汉,机器人应用工程师,凌云华工智能系统（武汉）有限公司,1-1.5万,武汉,3-5年,大专,机械/设备/重工,12.5,1.0,3.0
武汉,机器人调试工程师,武汉瑞鲸智能科技有限公司,8千-1.2万·13薪,武汉,1-3年,大专,仪器仪表/工业自动化,10.833333333333334,1.0,2.0
武汉,机器人调试工程师,武汉鑫沃斯机器人工程有限公司,5千-1万,武汉,1-3年,大专,仪器仪表/工业自动化,7.5,1.0,2.0
武汉,AI开发工程师（国企双休）,武汉兴智联科技服务有限责任公司昆明分公司,9千-1.8万·13薪,武汉,1-3年,本科,化工,14.625,2.0,2.0
武汉,AI研发工程师,深圳智微电子科技股份有限公司,1.5-3万,武汉,1-3年,本科,电子/半导体/集成电路,22.5,2.0,2.0
武汉,AI智能工具实施工程师,湖北华宸绿色科技有限公司,1.5-2.2万,武汉,1-3年,本科,环保,18.5,2.0,2.0
武汉,AI赋能与效率提升工程师,东风汽车集团股份有限公司,1.5-2.5万,武汉,3-5年,本科,汽车研发/制造,20.0,2.0,3.0
武汉,AI赋能专员,湖北中僧建设有限公司,8千-1.5万,武汉,1-3年,本科,工程施工,11.5,2.0,2.0
武汉,AI应用工程师（全职/兼职）,武汉中人瑞众汽车零部件产业有限公司,8千-1万·13薪,武汉,无经验,,汽车研发/制造丨汽车零部件,9.75,2.0,1.0
武汉,图像处理工程师,武汉恒新动力科技有限公司,7千-1.4万·13薪,武汉,1-3年,本科,仪器仪表/工业自动化,11.375,2.0,2.0
武汉,智能制造开发工程师(J18603),武汉迈瑞科技有限公司,1.3-2.3万·15薪,武汉,3-5年,本科,医疗设备/器械,22.5,2.0,3.0
武汉,视觉感知算法工程师,威盛电子（中国）有限公司武汉分公司,1.5-3万·13薪,武汉,3-5年,硕士,计算机软件丨电子/半导体/集成电路丨货运/物流/仓储,24.375,3.0,3.0
武汉,数产集团算法研究岗(J14700),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,视觉工程师,中步擎天新能源（湖北）有限公司,1.2-2万,武汉,1-3年,大专,新能源,16.0,1.0,2.0
武汉,视觉工程师,武汉华工激光工程有限责任公司,1-2万·14薪,武汉,1-3年,本科,仪器仪表/工业自动化丨机械/设备/重工,17.5,2.0,2.0
武汉,大模型算法应用工程师,武汉微创光电股份有限公司,2.1-2.5万·13薪,武汉,1-3年,本科,计算机软件,24.916666666666668,2.0,2.0
武汉,AI抽卡师,武汉楚秀人才科技有限责任公司,4-6千,武汉,1-3年,大专,人力资源服务,5.0,1.0,2.0
武汉,数产集团AI产品经理(J14699),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,AI深度学习工程师,迅仿科技（上海）有限公司,15-30万/年,武汉,1-3年,本科,人工智能,18.75,2.0,2.0
武汉,AI/人工智能/图像算法/深度学习,武汉有教科技有限公司,1-1.5万,武汉,3-5年,本科,计算机服务丨院校,12.5,2.0,3.0
武汉,视觉软件高级技术员,摩托罗拉（武汉）移动技术通信有限公司,8千-1万,武汉,3-5年,大专,电子/半导体/集成电路丨消费电子产品,9.0,1.0,3.0
武汉,算法工程师（人工智能）,武汉云侦科技有限公司,1-2万·13薪,武汉,1-3年,硕士,电气/电力/水利,16.25,3.0,2.0
武汉,AI应用工程师,武汉龙净环保工程有限公司,1.5-2万·13薪,武汉,无经验,硕士,环保,18.958333333333332,3.0,1.0
武汉,算法工程师(J10401),浙江凯乐士科技集团股份有限公司,8千-1.6万,武汉,1-3年,本科,货运/物流/仓储,12.0,2.0,2.0
武汉,AI算法工程师,湖北省瑞祥佳业电子科技有限公司,1-1.5万,武汉,1-3年,本科,电子技术/半导体/集成电路,12.5,2.0,2.0
武汉,三维点云算法研发,湖北珞珈实验室,10-18万/年,武汉,无经验,本科,学术/科研,11.666666666666666,2.0,1.0
武汉,智能嗅觉工程师,武汉云侦科技有限公司,1-2万·13薪,武汉,1-3年,硕士,电气/电力/水利,16.25,3.0,2.0
武汉,算法工程师（水质智能传感方向）,武汉纳为科技有限责任公司,2-4万,武汉,1-3年,硕士,仪器仪表/工业自动化,30.0,3.0,2.0
武汉,感知算法工程师,武汉极目智能技术有限公司,2.2-3万,武汉,1-3年,硕士,人工智能,26.0,3.0,2.0
武汉,AI算法工程师,湖北省瑞祥佳业电子科技有限公司,1-1.5万,武汉,1-3年,本科,电子技术/半导体/集成电路,12.5,2.0,2.0
武汉,AI算法工程师,中清控（武汉）科技有限公司,9千-1.8万,武汉,无经验,硕士,计算机软件,13.5,3.0,1.0
武汉,AI算法工程师(J10174),上海索辰信息科技股份有限公司,1.8-3万·14薪,武汉,无经验,硕士,人工智能,28.0,3.0,1.0
武汉,AI算法工程师/leader,武汉光庭信息技术股份有限公司,2.5-5万·13薪,武汉,1-3年,硕士,计算机软件,40.625,3.0,2.0
武汉,数据科学与AI算法研究员(国企正编),前锦网络信息技术（上海）有限公司,30-35万/年,武汉,无经验,博士,人力资源服务,27.083333333333332,4.0,1.0
武汉,XMC-AI算法主任工程师,武汉新芯集成电路股份有限公司,2-4万·15薪,武汉,1-3年,本科,电子/半导体/集成电路,37.5,2.0,2.0
武汉,数据科学与AI算法研究员（博士）,前锦网络信息技术（上海）有限公司,30-35万/年,武汉,无经验,博士,人力资源服务,27.083333333333332,4.0,1.0
武汉,数据科学与AI算法博士,前锦网络信息技术（上海）有限公司,30-35万/年,武汉,无经验,博士,人力资源服务,27.083333333333332,4.0,1.0
武汉,数据科学与AI算法研究员（博士）,前锦网络信息技术（上海）有限公司,30-35万/年,武汉,无经验,博士,人力资源服务,27.083333333333332,4.0,1.0
武汉,AI算法/数据治理技术专家,烽火通信科技股份有限公司,3-4万,武汉,无经验,博士,通信/网络设备,35.0,4.0,1.0
武汉,AI算法工程师,武汉市腾亚科技有限公司,8千-1.2万,武汉,3-5年,本科,电子/半导体/集成电路,10.0,2.0,3.0
武汉,ai算法工程师,湖北大数据集团数字科技有限公司,16-32万/年,武汉,1-3年,本科,企业服务,20.0,2.0,2.0
武汉,AI算法工程师,东风汽车集团股份有限公司,1.5-2.5万,武汉,1-3年,本科,汽车研发/制造,20.0,2.0,2.0
武汉,资深AI算法工程师,武汉高德红外股份有限公司,1.9-3万·13薪,武汉,3-5年,硕士,电子/半导体/集成电路丨人工智能丨消费电子产品,26.541666666666668,3.0,3.0
武汉,AI 算法负责人（农业视觉基础模型方向）,哈尔滨华工智耘科技有限公司,1.4-1.8万·13薪,武汉,3-5年,本科,农/林/牧/渔丨机械/设备/重工丨人工智能,17.333333333333332,2.0,3.0
武汉,AI算法开发工程师（暖通节能方向）,武汉舒适易佰科技有限公司,1.5-3万,武汉,1-3年,本科,人工智能,22.5,2.0,2.0
武汉,数产集团AI产品经理(J14699),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,大模型算法工程师,武汉英之略科技有限公司,1-1.2万·13薪,武汉,1-3年,本科,计算机软件,11.916666666666666,2.0,2.0
武汉,数字人算法工程师,众创网（武汉）科技有限公司,1.5-2万,武汉,1-3年,本科,计算机软件丨企业服务丨计算机服务,17.5,2.0,2.0
武汉,大模型算法应用工程师,武汉微创光电股份有限公司,2.1-2.5万·13薪,武汉,1-3年,本科,计算机软件,24.916666666666668,2.0,2.0
武汉,算法工程师（运动规划/SLAM方向）,武汉三相电力科技有限公司,1-1.5万,武汉,无经验,本科,人工智能,12.5,2.0,1.0
武汉,智能制造开发工程师(J18603),武汉迈瑞科技有限公司,1.3-2.3万·15薪,武汉,3-5年,本科,医疗设备/器械,22.5,2.0,3.0
武汉,AI/人工智能/图像算法/深度学习,武汉有教科技有限公司,1-1.5万,武汉,3-5年,本科,计算机服务丨院校,12.5,2.0,3.0
武汉,AI工程师,武汉兴智联科技服务有限责任公司优创技术分公司,1.5-1.8万,武汉,1-3年,本科,工程施工丨建筑工程检测,16.5,2.0,2.0
武汉,AI Perception & Agent Research Engineer,威盛电子（中国）有限公司武汉分公司,2.2-3.5万·13薪,武汉,3-5年,本科,计算机软件丨电子/半导体/集成电路丨货运/物流/仓储,30.875,2.0,3.0
武汉,ai工程师,深圳丰匠数科工程咨询有限公司,1.2-2万,武汉,1-3年,本科,计算机服务丨计算机硬件丨计算机软件,16.0,2.0,2.0
武汉,AI 大模型应用工程师,上海前锦众程人力资源有限公司,1.5-2.5万,武汉,1-3年,本科,在线医疗,20.0,2.0,2.0
武汉,AI系统工程师（大模型开发）,武汉丽合智造生物科技有限公司,8千-1.6万,武汉,1-3年,硕士,制药/生物工程,12.0,3.0,2.0
武汉,AI应用研发工程师,武汉中安科技研究院,1-2万,武汉,1-3年,本科,计算机软件,15.0,2.0,2.0
武汉,AI智能算法技术总监,武汉中科科理光电技术有限公司,1.5-3万,武汉,3-5年,本科,医疗设备/器械,22.5,2.0,3.0
武汉,AI大模型/智能体应用工程师,中电科长江数据有限公司,1-2万,武汉,1-3年,本科,计算机软件,15.0,2.0,2.0
武汉,高级AI工程师,东风汽车集团股份有限公司,1.5-2.5万,武汉,3-5年,本科,汽车研发/制造,20.0,2.0,3.0
武汉,湖北大学招聘（人工智能方向）,上海慕岐科技有限公司,2.5-3.5万,武汉,无经验,博士,政府/公共事业,30.0,4.0,1.0
武汉,AI应用工程师,武汉沃兴科技有限公司,1.5-2.5万,武汉,1-3年,本科,汽车零部件,20.0,2.0,2.0
武汉,算法工程师（人工智能）,武汉云侦科技有限公司,1-2万·13薪,武汉,1-3年,硕士,电气/电力/水利,16.25,3.0,2.0
武汉,AI应用专员（AI Agent方向）,北京大瞬科技有限公司,1.2-1.8万,武汉,1-3年,本科,电子/半导体/集成电路丨网络/信息安全丨通信/网络设备,15.0,2.0,2.0
武汉,AI应用工程师,吉尔克史通讯科技（武汉）有限公司,1.5-2.5万,武汉,1-3年,本科,电子/半导体/集成电路,20.0,2.0,2.0
武汉,AI应用开发工程师,云舟智维（武汉）科技有限责任公司,8千-1.5万,武汉,1-3年,本科,计算机软件,11.5,2.0,2.0
武汉,AI工程师,伟宸科技（武汉）有限公司,6千-1.2万,武汉,无经验,本科,仪器仪表/工业自动化,9.0,2.0,1.0
武汉,大数据开发工程师,东风卓联汽车服务有限公司数智科技分公司,1.5-2.5万,武汉,1-3年,本科,计算机软件,20.0,2.0,2.0
武汉,大数据开发工程师,深圳市南电云商有限公司,1-2万,武汉,1-3年,大专,计算机软件丨人工智能丨计算机服务,15.0,1.0,2.0
武汉,大数据开发,东风汽车集团股份有限公司,1.5-3万,武汉,1-3年,本科,汽车研发/制造,22.5,2.0,2.0
武汉,大数据开发工程师,武汉英之略科技有限公司,9千-1.2万·13薪,武汉,1-3年,本科,计算机软件,11.375,2.0,2.0
武汉,大数据开发工程师,武汉兴智联科技服务有限责任公司优创技术分公司,1.5-1.8万,武汉,3-5年,本科,工程施工丨建筑工程检测,16.5,2.0,3.0
武汉,数据开发岗（深圳）,招商证券股份有限公司,1-2万,武汉,1-3年,本科,证券/期货丨基金,15.0,2.0,2.0
武汉,大数据开发工程师（数仓方向）-神龙汽车,东风汽车集团股份有限公司,1.9-2.5万,武汉,1-3年,本科,汽车研发/制造,22.0,2.0,2.0
武汉,数据开发工程师,武汉钧维电子信息有限公司,1-1.6万·13薪,武汉,1-3年,本科,计算机软件,14.083333333333334,2.0,2.0
武汉,数据开发工程师,深圳市南电云商有限公司,9千-1.8万,武汉,3-5年,大专,计算机软件丨人工智能丨计算机服务,13.5,1.0,3.0
武汉,数据开发工程师,上海前锦众程人力资源有限公司,1-1.4万,武汉,1-3年,本科,在线医疗,12.0,2.0,2.0
武汉,数据事业部-高级数据开发工程师(J10174),湖北省楚天云有限公司,1.5-2.2万,武汉,3-5年,本科,云计算/大数据丨人工智能丨计算机软件,18.5,2.0,3.0
武汉,数据开发（含算法）工程师,武汉敬思亭信息技术有限公司,1.2-1.6万·13薪,武汉,3-5年,本科,计算机软件,15.166666666666666,2.0,3.0
武汉,开发岗（大数据方向）,上海浦东发展银行股份有限公司武汉分行,20-40万/年,武汉,1-3年,本科,银行,25.0,2.0,2.0
武汉,大数据挖掘开发工程师-东风商用车技术中心,东风汽车集团股份有限公司,2-3万,武汉,3-5年,本科,汽车研发/制造,25.0,2.0,3.0
武汉,GIS工程师（研发/开发）大数据,湖北珞珈实验室,1.5-3万,武汉,1-3年,硕士,学术/科研,22.5,3.0,2.0
武汉,数据平台研发负责人（大数据方向）,湖北小番茄数据科技有限公司,1.5-3万,武汉,3-5年,本科,电气/电力/水利,22.5,2.0,3.0
武汉,智驾数据挖掘大模型开发-奕派科技,东风汽车集团股份有限公司,1.5-2.5万,武汉,1-3年,本科,汽车研发/制造,20.0,2.0,2.0
武汉,智驾大数据挖掘-奕派科技,东风汽车集团股份有限公司,1.5-2.5万,武汉,1-3年,本科,汽车研发/制造,20.0,2.0,2.0
武汉,电池大数据算法开发工程师,武汉动力电池再生技术有限公司,1.5-3万,武汉,1-3年,本科,新能源,22.5,2.0,2.0
武汉,大数据产品设计工程师-东风商用车技术中心,东风汽车集团股份有限公司,2.6-3.5万,武汉,3-5年,本科,汽车研发/制造,30.5,2.0,3.0
武汉,IT（大数据开发）,万宝盛华企业管理咨询（上海）有限公司徐州分公司,7千-1.2万·13薪,武汉,1-3年,大专,电子/半导体/集成电路,10.291666666666666,1.0,2.0
武汉,数产集团算法研究岗(J14700),湖北省数字产业发展集团有限公司,15-25万/年,武汉,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.666666666666668,2.0,2.0
武汉,大数据研发工程师 (MJ026524),九州通医药集团股份有限公司,1.5-2.5万,武汉,5-10年,本科,制药/生物工程,20.0,2.0,4.0
武汉,大数据AI高级平台架构师（数智平台方向）,中船凌久高科（武汉）有限公司,1.5-3万·15薪,武汉,3-5年,本科,计算机服务丨通信/网络设备丨网络/信息安全,28.125,2.0,3.0
武汉,Java大数据工程师（五险一金),奥博尔工程技术（上海）有限公司,1-1.8万,武汉,1-3年,本科,电气/电力/水利,14.0,2.0,2.0
武汉,Java大数据工程师（五险一金),景元天泽智能科技（湖北）有限公司,1-1.6万,武汉,1-3年,本科,网络/信息安全丨计算机服务丨计算机软件,13.0,2.0,2.0
武汉,数仓开发工程师（R14333）(J14144),长江存储科技有限责任公司,1.2-2.4万·14薪,武汉,3-5年,本科,计算机硬件,21.0,2.0,3.0
武汉,数仓开发工程师（R14333）(J14144),长江存储科技有限责任公司,1.2-2.4万·14薪,武汉,3-5年,本科,计算机硬件,21.0,2.0,3.0
武汉,数据应用与开发业务线高级主任-东风汽车股份,东风汽车集团股份有限公司,2.5-3.5万,武汉,1-3年,本科,汽车研发/制造,30.0,2.0,2.0
武汉,大数据运营部副总监,南斗六星（武汉）技术有限公司,2.5-4万,武汉,5-10年,本科,汽车研发/制造丨汽车零部件,32.5,2.0,4.0
武汉,数据平台研发工程师,湖北小番茄数据科技有限公司,1.5-2万,武汉,3-5年,本科,电气/电力/水利,17.5,2.0,3.0
武汉,高级数据分析师,武汉良之隆食材股份有限公司,1.5-2万,武汉,3-5年,本科,食品/饮料/粮油,17.5,2.0,3.0
武汉,数据平台建设与运维专家（R14331）(J14141),长江存储科技有限责任公司,1-1.8万·14薪,武汉,5-10年,本科,计算机硬件,16.333333333333332,2.0,4.0
